id	name	address	zip	city_hotel	cc1	ufi	class	currencycode	minrate	maxrate	preferred	nr_rooms	longitude	latitude	public_ranking	hotel_url	photo_url	desc_en	city_unique	city_preferred	continent_id	review_score	review_nr	
1180513	FeelHome Apartments - Eduard Bernstein Street	Eduard Bernstein 24	65606	Tel Aviv	il	-781545	0	USD	269.81			1	34.77245396	32.08723078	1	http://www.booking.com/hotel/il/feelhome-apartments-eduard-bernstein-street.html	http://aff.bstatic.com/images/hotel/max500/373/37389908.jpg	"Situated in Tel Aviv, this air-conditioned apartment features a terrace. Guests benefit from balcony. Free WiFi is provided throughout the property.  There is a dining area and a kitchen complete with a dishwasher and an oven."	tel-aviv	Tel Aviv	7	1	1	
1056815	DoubleTree by Hilton Dubai Jumeirah Beach	"Jumeirah Beach Residence, The Walk  "		Dubai	ae	-782831	4	AED	1020		1	110	55.12785763	25.07244811	1	http://www.booking.com/hotel/ae/doubletree-by-hilton.html	http://aff.bstatic.com/images/hotel/max500/402/40210856.jpg	"DoubleTree by Hilton Dubai Jumeirah Beach is located in The Walk at Jumeirah Beach Residence, just steps away from The Beach Mall, Dubai’s prime destination for seafront dining and entertainment."	dubai	Dubai	7	1	1	
183441	"Radisson Blu Hotel, Abu Dhabi Yas Island"	The Yas Plaza		Abu Dhabi	ae	-782066	4	AED	250	1249	1	397	54.59867388	24.46778297	1	http://www.booking.com/hotel/ae/radisson-blu-abu-dhabi-yas-island.html	http://aff.bstatic.com/images/hotel/max500/753/7533295.jpg	"Located on Yas Island, Radisson Blu is 7 minutes’ drive from Abu Dhabi International Airport. It features an infinity pool, tennis courts and a spa with professional therapists."	abu-dhabi	Abu Dhabi	7	1	1	
1787451	E&T Holiday Homes - Attareen	"Attareen, Old Town Island, Downtown Dubai"		Dubai	ae	-782831	0	AED	1385.1			1	55.27592696	25.19211525	1	http://www.booking.com/hotel/ae/e-amp-t-holiday-homes-attareen.html	http://aff.bstatic.com/images/hotel/max500/692/69299343.jpg	"Located 100 metres from The Dubai Fountain in Dubai, this apartment features an outdoor pool. The property is 400 metres from Dubai Mall and free private parking is provided. Free WiFi is available throughout the property."	dubai	Dubai	7	1	1	
67281	Dusit Pearl Coast Premier Hotel Apartments	Al Barsha		Dubai	ae	-782831	0	AED	331.55	2599		48	55.20489872	25.11259902	1	http://www.booking.com/hotel/ae/pearl-coast-premier-apartments.html	http://aff.bstatic.com/images/hotel/max500/553/55324780.jpg	"Pearl Coast is a luxurious property located in the Al Barsha District, adjacent to Dubai’s famous Mall of the Emirates. It offers self-catering apartments with communal rooftop pool and well-equipped gym. Free Wi-Fi is available in the entire hotel."	dubai	Dubai	7	1	1	
1082457	President Heights	"Building 106, Road 22, Area 324"	1153	Manama	bh	-784833	0	BHD	30			72	50.60784497	26.22089674	1	http://www.booking.com/hotel/bh/president-heights.html	http://aff.bstatic.com/images/hotel/max500/352/35262525.jpg	"Offering an outdoor pool and year-round outdoor pool, President Heights is set in the Al Juffair district in Manama. Wahooo! Waterpark is 6 km from the property. Free WiFi is offered and free private parking is available on site."	manama	Manama	7	1	1	
1346788	Espace Holiday Homes Dubai Marina	"Nasaq Street, Jannah Place, Marina Promenade , Dubai Marina"		Dubai	ae	-782831	0	AED	389			20	55.13317108	25.06968653	1	http://www.booking.com/hotel/ae/espace-apartment.html	http://aff.bstatic.com/images/hotel/max500/463/46388596.jpg	"Located in Dubai Marina at Jannah Place, Espace Holiday Homes offers an outdoor pool and a fitness centre. This self-catering accommodation features free WiFi."	dubai	Dubai	7	1	1	
183430	The Address Montgomerie Dubai	Emirates Hills		Dubai	ae	-782831	5	AED	899	2199		21	55.16176075	25.06744406	1	http://www.booking.com/hotel/ae/the-montgomerie-dubai.html	http://aff.bstatic.com/images/hotel/max500/258/25832888.jpg	"Set within lush green fairways, landscaped gardens and lakes, this 5-star resort in Dubai offers luxurious rooms with free internet access. It features an 18-hole Championship golf course, a spa, and an outdoor pool."	dubai	Dubai	7	1	1	
788854	Courtyard by Marriott Jazan	"King Fahad Road, Al Rawda District"	31311	Jazan	sa	-3096152	4	SAR	467.5			129	42.55415797	16.9019719	1	http://www.booking.com/hotel/sa/courtyard-jazan.html	http://aff.bstatic.com/images/hotel/max500/462/46291099.jpg	"Situated 10 minutes’ drive from downtown Jizan, this 4-star hotel offers 2 swimming pools, a restaurant and a gym. Al Rashid Mall is a 2-minute walk away.  Air-conditioned accommodations provide a flat-screen satellite TV, minibar and electric..."	jazan	Jazan	7	1	1	
704682	Hotelier Suites	Al Suliamaniah District	31311	Riyadh	sa	900040280	0	SAR	200			40	46.70594931	24.69046173	1	http://www.booking.com/hotel/sa/ossuuuuuo-c-ossuo1o-o-uo-c-ossuo3o1uo-uo-c-ossuo-uossop.html	http://aff.bstatic.com/images/hotel/max500/233/23373559.jpg	"Located in Riyadh, Hotelier Suites offers simply furnished accommodations. It includes free Wi-Fi in all areas, a free fitness centre and spa facilities available upon request. Al Faisaliah Mall is 5 minutes away by car."	riyadh-sa	Riyadh	7	1	1	
1172952	Stunning 2 Bedroom Apartment	Nakhum Sokolov St 48	11111	Tel Aviv	il	-781545	0	USD				1	34.7780135	32.0909239	1	http://www.booking.com/hotel/il/stunning-2-bedroom-apartment.html	http://aff.bstatic.com/images/hotel/max500/434/43403143.jpg	"Located in Tel Aviv, this air-conditioned apartment is 800 metres from Hilton Beach. The unit is 1 km from Gordon Swimming Pool. Free WiFi is featured throughout the property."	tel-aviv	Tel Aviv	7	1	1	
280250	Tenebagolan Suites Zimmers	Gan Hashiqmim 293	12950	Had Nes	il	9020595	0	USD	187	450		2	35.6423521	32.92812094	1	http://www.booking.com/hotel/il/tenebagolan-suits-zimmers.html	http://aff.bstatic.com/images/hotel/max500/148/14832876.jpg	"Featuring a seasonal swimming pool, Tenebagolan Suites Zimmers offers luxury suites, each equipped with a hot tub and a terrace with views over the Golan Heights. Bikes are available for free hire."	had-nes	Had Nes	7	1	1	
1407384	Bourj Al Fidar Resort	Fidar Sea Road	5528	Byblos	lb	-805162	3	USD	110			40	35.65047383	34.10099895	1	http://www.booking.com/hotel/lb/bourj-al-fidar.html	http://aff.bstatic.com/images/hotel/max500/489/48902720.jpg	"Located in Jbeil, 2.1 km from Byblos, Bourj Al Fidar Resort features air-conditioned rooms and free private parking. The resort has an outdoor pool and a private beach area, and guests can enjoy a meal at the restaurant.  Rooms are equipped with a..."	jbail	Jbeil	7	1	1	
1381853	Sweet Inn Apartments - Abarbanel Street	Abrabanel St. 31	9226213	Jerusalem	il	900000000	0	USD	180			1	35.21156466	31.77550946	1	http://www.booking.com/hotel/il/sweetinn-apartments-abrabanel-street.html	http://aff.bstatic.com/images/hotel/max500/645/64596013.jpg	"Sweet Inn Apartments - Abarbanel Street offers accommodation in Jerusalem. Guests benefit from balcony. Free WiFi is featured throughout the property.  The kitchen comes with a dishwasher, an oven and a microwave, as well as a coffee machine."	jerusalem	Jerusalem	7	1	1	
879706	King Koresh Hotel	Harav Kuk 6	42404	Netanya	il	-780860	0	USD	73.8			29	34.85345542	32.3306308	1	http://www.booking.com/hotel/il/king-koresh.html	http://aff.bstatic.com/images/hotel/max500/268/26870565.jpg	"Set just 400 metres from the beach, King Koresh Hotel offers air-conditioned rooms with free Wi-Fi access. The popular pedestrian street Hertzl lined with shops and bars is just around the corner. Free on-site parking is provided."	netanya	Netanya	7	1	1	
1106830	AubergInn - The House of Eggplants	"31.868137,35.442281"	1820	Jericho	ps	900048786	0	USD	22.84			4	35.442281	31.868137	1	http://www.booking.com/hotel/ps/auberginn-the-house-of-eggplants.html	http://aff.bstatic.com/images/hotel/max500/333/33319751.jpg	Auberg-Inn is a guesthouse situated at the feet of the Mount of Temptation in the historical city of Jericho in Palestine. The property offers accommodation to individuals and groups of travelers in a two-floor Arab family house built in 1961.	jericho	Jericho	7	1	1	
456684	Le Sifah Resort Apartments	Jebel Sifah	130	Oman	om	-786291	0	OMR	54			10	58.78967911	23.4150992	1	http://www.booking.com/hotel/om/le-shifa-resort-apartment.html	http://aff.bstatic.com/images/hotel/max500/132/13243932.jpg	"Located within Jebel Sifah Resort in Oman, Le Sifah Resort Apartment is surrounded by lush gardens, white sandy beaches and Hajjar Mountains."	as-sifah	As Sīfah	7	1	1	
1981182	Achrafieh Apartments	Evangelical Brothers Church	1100	Beirut	lb	-801546	0	USD	40			18	35.5210965	33.8841874	1	http://www.booking.com/hotel/lb/achrafieh-486.html	http://aff.bstatic.com/images/hotel/max500/798/79825463.jpg	"Featuring free WiFi and air conditioning, Achrafieh Apartments is set in Beirut, 900 metres from Beirut National Museum. Gemayzeh Street (Rue Gouraud) is 1.4 km away.  All units have a seating area."	beirut	Beirut	7	1	1	
2016945	Ashdod Suites - Jabotinsky	36 Jabotinski Street	7724502	Ashdod	il	-779266	0	USD	50			2	34.65039694	31.81098987	1	http://www.booking.com/hotel/il/ashdod-suites-jabotinsky.html	http://aff.bstatic.com/images/hotel/max500/890/89056571.jpg	Ashdod Suites - Jabotinsky offers accommodation in Ashdod. The air-conditioned unit is 32 km from Tel Aviv.  Towels and bed linen are featured in this apartment. There is a shared kitchen.	ashdod	Ashdod	7	1	1	
1818687	Luxury Apart	Shmeisani-Abdulhameed Sharaf Street 85 B	11953	Amman	jo	-970362	0	JOD	75			4	35.89595228	31.97695692	1	http://www.booking.com/hotel/jo/luxury-apart.html	http://aff.bstatic.com/images/hotel/max500/709/70926769.jpg	"Featuring free WiFi, Luxury Apart is located in Amman, 2.5 km from Zahran Palace. Al Khaldi Hospital is 3 km away. Free private parking is available on site.  The accommodation features a dining area and seating area with a flat-screen TV."	amman	Amman	7	1	1	
1786759	Hometown - Bahar 4	Jumeirah Beach Residence		Dubai	ae	-782831	0	AED				1	55.13576277	25.07851633	1	http://www.booking.com/hotel/ae/home-town-bahar-4.html	http://aff.bstatic.com/images/hotel/max500/692/69247411.jpg	"Situated 4.1 km from Ibn Battuta Mall in Dubai, this apartment features an outdoor pool. Offering free private parking, the apartment is 8 km from Mall of the Emirates. Free WiFi is provided throughout the property."	dubai	Dubai	7	1	1	
260090	Brown TLV Urban Hotel	Kalisher 25	65165	Tel Aviv	il	-781545	0	USD	126	385	1	30	34.7701326	32.06540352	1	http://www.booking.com/hotel/il/brown-tlv.html	http://aff.bstatic.com/images/hotel/max500/176/17696823.jpg	"The rooftop terrace at Brown TLV Urban Hotel offers panoramic views across Tel Aviv and the Mediterranean Sea. Located 300 metres from Carmel Market, it offers luxury rooms and free Wi-Fi."	tel-aviv	Tel Aviv	7	1	1	
249320	Layali Al Tamayoz 1	"Saqr Quraish Street , Al Salama District"	21581	Jeddah	sa	-3096108	0	SAR	230			28	39.1622901	21.58586029	1	http://www.booking.com/hotel/sa/layali-suites.html	http://aff.bstatic.com/images/hotel/max500/388/38864844.jpg	"Located near Jeddah’s shopping venues, Layali Suites has modern accommodation with free Wi-Fi and free parking. Each apartment has a well-equipped kitchen. Jeddah Airport is a 10-minute drive away."	jiddah	Jeddah	7	1	1	
2037035	Royal Park Yossi Avrahami - Avi's Suites	Kampen St 3A	8854307	Eilat	il	-779626	0	USD	140			1	34.96215999	29.55656516	1	http://www.booking.com/hotel/il/royal-park-yossi-avrahami-avi-39-s-suites.html	http://aff.bstatic.com/images/hotel/max500/825/82561577.jpg	"Located 7 km from Underwater Observatory Marine Park, Royal Park Yossi Avrahami - Avi's Suites offers accommodation in Eilat. Guests benefit from balcony. Free private parking is available on site."	elat	Eilat	7	1	1	
295673	Marina View Deluxe Hotel Apartment	Dubai Marina		Dubai	ae	-782831	0	AED	480	2700		224	55.14473945	25.07955001	1	http://www.booking.com/hotel/ae/marina-view.html	http://aff.bstatic.com/images/hotel/max500/280/28057330.jpg	"This Deluxe Hotel Apartment is situated in Dubai’s marina, featuring views of the Marina and Sheikh Zayed Road. It offers a lagoon-style swimming pool and spa facilities."	dubai	Dubai	7	1	1	
375462	Al Zahabiya Hotel Apartments	"Doha Centre, Riqqa Road, Deira"		Dubai	ae	-782831	0	AED	350.1	1500		21	55.31650543	25.26385291	1	http://www.booking.com/hotel/ae/al-zahabiya-apartments.html	http://aff.bstatic.com/images/hotel/max500/830/8308366.jpg	"Centrally located in Dubai’s business district of Deira, Al Zahabiya Hotel Apartments provides spacious Large classy accommodation just a 5-minute walk from Dubai Creek and Major Sopping malls."	dubai	Dubai	7	1	1	
256162	35 Rooms	Baalbeck Street	1103	Beirut	lb	-801546	0	USD	55.8	600	1	35	35.484429	33.89456214	1	http://www.booking.com/hotel/lb/35-rooms.html	http://aff.bstatic.com/images/hotel/max500/172/17237453.jpg	35 rooms is a trendy hotel located in the heart of Hamra Street at 10 km from Beirut International Airport.	beirut	Beirut	7	1	1	
255729	Sun & Sands Hotel	"37th Street, Al Rigga Road, Clock Tower, Deira"		Dubai	ae	-782831	3	AED	299	1600		117	55.32380372	25.26089842	1	http://www.booking.com/hotel/ae/sun-amp-sands-hotel.html	http://aff.bstatic.com/images/hotel/max500/358/35827642.jpg	"Sun & Sands Hotel is an ideal choice for both business and leisure travelers. Furthermore, Sun & Sands Hotel is just 20 minutes away from some of Dubai’s most prestigious attractions, such as The Dubai Mall or Burj Khalifa, making it convenient for..."	dubai	Dubai	7	1	1	
1794032	Desert View	1 Nakhal Ein Bokek St	80500	Yeroham	il	-781740	0	USD	106.83			3	34.92036336	30.9858307	1	http://www.booking.com/hotel/il/desert-view.html	http://aff.bstatic.com/images/hotel/max500/797/79720201.jpg	"Situated in Yeroẖam, 1 km from Yeroham Lake, Desert View offers a barbecue and hot tub. Free WiFi is provided throughout the property and free private parking is available on site.  All units include a seating area."	yeroham	Yeroẖam	7	1	1	
189856	Printania Palace Hotel	Broummana	1204	Broummana	lb	-801961	5	USD	100	500		80	35.63622594	33.88454271	1	http://www.booking.com/hotel/lb/printania-palace.html	http://aff.bstatic.com/images/hotel/max500/130/13091334.jpg	"The Printania Palace is a luxury hotel in the centre of Brummana.  This 5-star hotel offers elegant guest rooms, free Wi-Fi and free parking, close to the city’s shops and restaurants."	brummana	Broummana	7	1	1	
1079925	Gilboa Noshek Latavor	Bet-hashita    87	10801	Bet HaShitta	il	-779442	0	USD	175			1	35.4437077	32.55342713	1	http://www.booking.com/hotel/il/gilboa-noshek-latavor.html	http://aff.bstatic.com/images/hotel/max500/589/58989315.jpg	Gilboa Noshek Latavor is located in Bet HaShitta. Free WiFi access is available in this lodge.  Gilboa Noshek Latavor will provide you with a TV and air conditioning.	bet-hashitta	Bet HaShitta	7	1	1	
1500015	Rofan Hotel Suites	Abi Al Hasan Ibn Al Athir Street	13243	Riyadh	sa	900040280	0	SAR	190			25	46.73493326	24.79428844	1	http://www.booking.com/hotel/sa/rofan.html	http://aff.bstatic.com/images/hotel/max500/536/53630440.jpg	Rofan Hotel Suites offers pet-friendly accommodation in Riyadh. Riyadh Gallery Mall is 10 km from the property. Free WiFi is offered throughout the property.  Some units are air conditioned and include a seating area with a flat-screen TV.	riyadh-sa	Riyadh	7	1	1	
1822112	E&T Holiday Homes - Marina Residences 6	"Marina Residences 6, Palm Jumeirah"		Dubai	ae	-782831	0	AED				1	55.1395665	25.1161039	1	http://www.booking.com/hotel/ae/e-amp-t-holiday-homes-marina-residences-6.html	http://aff.bstatic.com/images/hotel/max500/773/77363136.jpg	"Set 6 km from Mall of the Emirates in Dubai, this air-conditioned apartment features free WiFi and a balcony. The property boasts views of the sea and is 8 km from Ibn Battuta Mall. Free private parking is available on site."	dubai	Dubai	7	1	1	
1954480	Nitsa very high standing	8 Sderot Nitsa	42100	Netanya	il	-780860	0	USD	285			1	34.85211197	32.33692784	1	http://www.booking.com/hotel/il/nitsa-very-high-standing.html	http://aff.bstatic.com/images/hotel/max500/831/83177977.jpg	"Located in Netanya, this air-conditioned apartment features a terrace. Nitsa very high standing boasts views of the sea and is 300 metres from The Season Beach."	netanya	Netanya	7	1	1	
236039	"Al Wadi Desert, Ras Al Khaimah, a Ritz-Carlton partner"	"PO Box 35288, Wadi Khadeja"		Ras Al Khaimah	ae	-784007	5	AED	1800	4895		101	55.834847	25.584408	1	http://www.booking.com/hotel/ae/al-wadi-desert-ritz-carlton.html	http://aff.bstatic.com/images/hotel/max500/862/86259465.jpg	"Within the sanctuary of a protected nature reserve, Al Wadi Desert, Ras Al Khaimah, a Ritz-Carlton Partner Hotel is a unique remote getaway just 45 minutes from Dubai."	ra-s-al-khaymah	Ras al Khaimah	7	1	1	
1543674	"WMK Shortstay 2BR, Luxury Loft - Executive Towers"	"Burj Khalifa Blvd, Business Bay Executive Towers"		Dubai	ae	-782831	0	AED	2300			1	55.26583692	25.19078787	1	http://www.booking.com/hotel/ae/wmk-holiday-homes-luxury-2br-loft.html	http://aff.bstatic.com/images/hotel/max500/819/81987302.jpg	"Situated in Dubai, this air-conditioned apartment features free WiFi and a terrace. The apartment is 1.1 km from Burj Khalifa. Free private parking is available on site."	dubai	Dubai	7	1	1	
837841	Dinami Apartments - Central Tel Aviv	118A Ben Yehuda St.	69379	Tel Aviv	il	-781545	0	USD	117			2	34.76970077	32.07908379	1	http://www.booking.com/hotel/il/dinami.html	http://aff.bstatic.com/images/hotel/max500/875/87572906.jpg	"Dinami Apartments are self-catering apartments located in central Tel Aviv. All apartments are located near various grocery stores, restaurants, bars and shops. Free Wi-Fi is available in all of them, as well as air-conditioning."	tel-aviv	Tel Aviv	7	1	1	
868960	Garden Hotel	Kdoshei Yasi 2	31905	Haifa	il	-780112	0	USD	157			29	34.96438622	32.79190146	1	http://www.booking.com/hotel/il/garden.html	http://aff.bstatic.com/images/hotel/max500/261/26164887.jpg	"Featuring an à-la-carte restaurant and a garden with a seating area, boutique Garden Hotel is a located in Haifa. Built in 2014, it offers elegant hi-tech rooms only 150 metres from Haifa Shopping Mall and 2 km from the beach."	haifa	Haifa	7	1	1	
2154047	Isra Home Rothschild 8-2 Apartment	Rothschild 8-2	5932303	Bat Yam	il	-779349	0	USD	76.8			1	34.74239158	32.02648423	1	http://www.booking.com/hotel/il/isra-home-rothschild-8-2-apartment.html	http://aff.bstatic.com/images/hotel/max500/879/87958269.jpg	"Set in Bat Yam, this air-conditioned apartment is 7 km from Tel Aviv. The unit is 35 km from Netanya. Free WiFi is offered throughout the property.  The kitchen has a microwave and a fridge. A flat-screen TV with satellite channels is featured."	bat-yam	Bat Yam	7	1	1	
372505	Strand Hotel	"Salaam Street, Navy Gate, Near Abu Dhabi City Terminal "		Abu Dhabi	ae	-782066	3	AED	150			45	54.38164294	24.49244044	1	http://www.booking.com/hotel/ae/strand.html	http://aff.bstatic.com/images/hotel/max500/849/8498921.jpg	"Abu Dhabi’s Strand Hotel offers brightly furnished accommodation with flat-screen TV. Centrally located only a 5-minute walk from Abu Dhabi Mall, it features a restaurant and an elevator. Free WiFi is available throughout the property."	abu-dhabi	Abu Dhabi	7	1	1	
68925	Golden Tulip Hotel Apartments	Corniche Buheirah		Sharjah	ae	-782371	0	AED	250	2000	1	264	55.38199425	25.32357253	1	http://www.booking.com/hotel/ae/golden-tulip-sharjah.html	http://aff.bstatic.com/images/hotel/max500/705/70581781.jpg	"Situated in the Al Fardan Shopping Centre in Sharjah, this Golden Tulip overlooks Khalid Lagoon. It offers air-conditioned suites and has an on-site restaurant that serves international cuisine."	sharjah	Sharjah	7	1	1	
293801	Kfar Hanokdim	P.O.B 1568	89100	Arad	il	-779238	0	USD	192.83	282		35	35.26941776	31.30576181	1	http://www.booking.com/hotel/il/kfar-hanokdim.html	http://aff.bstatic.com/images/hotel/max500/395/3958612.jpg	"Located in the Kana`im Valley, Kfar Hanokdim is set in a Bedouin-style encampment village surrounded by palm trees. It offers air-conditioned rooms and traditional Bedouin meals in a unique desert location."	arad	Arad	7	1	1	
271890	Kayan Hotel Apartments	Bchara El Khoory Str.	1501	Aley	lb	-797873	4	USD	125	850		15	35.59751362	33.80999022	1	http://www.booking.com/hotel/lb/kayan-furnished-apartments.html	http://aff.bstatic.com/images/hotel/max500/598/59895391.jpg	"Situated in the heart of Aley, these apartments are a convenient base to explore the Mount Lebanon area. They feature a garden with pine trees and a 24-hour front desk."	aley	Aley	7	1	1	
251728	Al Rashid Hotel	Main Street	71882	Petra	jo	-974865	1	JOD	30	38		28	35.48016965	30.32200534	1	http://www.booking.com/hotel/jo/el-rashid.html	http://aff.bstatic.com/images/hotel/max500/129/12904890.jpg	"Located in the heart of the city, Al Rashid Hotel offers free Wi-Fi and serves a variety of international cuisines. Wadi Mousa’s shopping venues, restaurants and cafés are a short walk away."	wadi-musa	Wadi Musa	7	1	1	
418027	Honny - Boutique Hotel	Amirim	20115	Amirim	il	-779193	0	USD	170	280		9	35.44395447	32.94069142	1	http://www.booking.com/hotel/il/honnys-circle.html	http://aff.bstatic.com/images/hotel/max500/308/30801688.jpg	"Set in the countryside in the Moshav Amirim, the Honny - Boutique Hotel is an adult-only hotel just 15 km from the Sea of Galilee. It offers suites with a hot tub and a balcony overlooking the landscape, with massages available at an additional cost."	amirim	Amirim	7	1	1	
1097543	Lelot Bereshit	Mishol Rotem 1	76800	Moshav bet oved	il	-779460	0	USD	275			2	34.77110542	31.92137364	1	http://www.booking.com/hotel/il/lelot-bereshit-moshav-bet-oved-near-tel-aviv.html	http://aff.bstatic.com/images/hotel/max500/841/84105581.jpg	"Set in Bet ‘Oved, Lelot Bereshit offers a garden and outdoor pool. The pet-friendly accommodation is air conditioned and features a sauna. Tel Aviv is 17 km from the property. Free WiFi is provided ."	bet-oved	Bet ‘Oved	7	1	1	
1807925	"Furnished Apartment at the Pearl-Doha , Qatar"	"27 Marsa Malaz , Cartier Canal , Pearl apt 109"		Doha	qa	-785169	0	QAR	1200			1	51.55176658	25.36911544	1	http://www.booking.com/hotel/qa/furnished-apartment-at-the-pearl-doha-qatar.html	http://aff.bstatic.com/images/hotel/max500/824/82421675.jpg	"Situated in Doha, Furnished Apartment at the Pearl-Doha , Qatar offers self-catering accommodation with free WiFi. The property is 800 metres from The Pearl Qatar and free private parking is available.  A flat-screen TV is featured."	doha	Doha	7	1	1	
279205	Raanana Exclusive Apartments	Different locations in  Ra'anana city center	43208	Raanana	il	-781127	0	USD	135	245		7	34.87981081	32.17966256	1	http://www.booking.com/hotel/il/raanana-apartments.html	http://aff.bstatic.com/images/hotel/max500/322/32212717.jpg	"Raanana Apartments is set in different locations in Raanana in the Sharon region, surrounded by shops, restaurants and parks. The air-conditioned apartments are bright and colourful."	raananna	Ra‘ananna	7	1	1	
1287476	Suite Moria	Mitzpe Manot 48	2523700	Manot	il	-780573	0	USD	168			1	35.19456267	33.0364033	1	http://www.booking.com/hotel/il/suite-moria.html	http://aff.bstatic.com/images/hotel/max500/443/44360960.jpg	"Offering a barbecue and hot tub, Suite Moria is situated in Manot. Guests can enjoy the on-site restaurant. Free WiFi is offered throughout the property and free private parking is available on site."	manot	Manot	7	1	1	
1109410	Ha'Bait Ba'Kfar Guesthouse	Qela' Alon 96	12422	Bruchim Qela' Alon	il	900052405	0	USD	94.5			2	35.69046021	33.13198099	1	http://www.booking.com/hotel/il/ha-39-bait-ba-39-kfar.html	http://aff.bstatic.com/images/hotel/max500/334/33449017.jpg	"Located in Bruchim Qela' Alon, Ha'Bait Ba'Kfar Guesthouse provides air-conditioned accommodation with free WiFi access. Each unit comprises a spa bath.  Suites here come with a flat-screen TV and a DVD player."	bruchim-qela-alon	Bruchim Qela' Alon	7	1	1	
77991	Elite Royale	"Building 499 , Road 2408 Juffair Street"	1299	Manama	bh	-784833	0	BHD	34	150		54	50.60772926	26.21961774	1	http://www.booking.com/hotel/bh/elite-royale.html	http://aff.bstatic.com/images/hotel/max500/149/14926875.jpg	"Elite Royale Apartment offers self-catering accommodation in Manama's elegant Juffair District, 5 minutes drive to Al Fateh Grand Mosque. It features a roof-top swimming pool, a modern gym equipped with cardio machines and a relaxing steam."	manama	Manama	7	1	1	
2169298	Fifty steps from the beach	87 Derech Ben Gurion	5955604	Palmaẖim	il	-780980	0	USD	140			1	34.73900989	32.01805764	1	http://www.booking.com/hotel/il/fifty-steps-from-the-beach.html	http://aff.bstatic.com/images/hotel/max500/887/88760933.jpg	"Set in Palmaẖim, Fifty steps from the beach offers self-catering accommodation with free WiFi. The property is 7 km from Tel Aviv and free private parking is provided.  The air-conditioned unit is equipped with a kitchen."	palmahim	Palmaẖim	7	1	1	
1996983	Auris Al Fanar Apartments	street 10 ( Almasani street )	11461	Riyadh	sa	900040280	3	SAR	220			29	46.76077956	24.77350705	1	http://www.booking.com/hotel/sa/auris-al-fanar-riyadh.html	http://aff.bstatic.com/images/hotel/max500/839/83900450.jpg	"This stylish, apart hotel in the heart of Riyadh provides self-catering units with kitchenettes. It also offers free parking. All accommodations at Auris apartments features natural hues and modern art on wall."	riyadh-sa	Riyadh	7	1	1	
705662	Mass Paradise Hotel	Behind Al Rouwaq Souq	25252	Aqaba	jo	-970025	3	JOD	30			20	35.00698097	29.52610556	1	http://www.booking.com/hotel/jo/mass-paradise.html	http://aff.bstatic.com/images/hotel/max500/220/22035357.jpg	"Located in Aqaba, Mass Paradise Hotel features simply furnished accommodations. It offers free Wi-Fi in all areas and Aqaba beach is a 5-minute walk away.  All rooms offers a flat-screen TV and a minibar. The bathroom is fitted with a shower."	aqaba	Aqaba	7	1	1	
316359	Edde Sands Hotel & Wellness Resort - él’Hôtel	Byblos	9999	Byblos	lb	-805162	3	USD	90	250		28	35.65052748	34.11510892	1	http://www.booking.com/hotel/lb/edde-sands.html	http://aff.bstatic.com/images/hotel/max500/513/5133654.jpg	"él’Hôtel is located uphill, two minutes far away from Eddésands Hotel & Wellness Resort.  The resort features including a Lebanese restaurant along with pools area and beach are closed for the moment."	jbail	Jbeil	7	1	1	
1875338	Alofok Alraheb furnished apartments	Old airport Road Al baha	65912	Al Aqiq	sa	-3091346	0	SAR	250			15	41.64593518	20.28559407	1	http://www.booking.com/hotel/sa/alofok-alraheb-furnished-apartments.html	http://aff.bstatic.com/images/hotel/max500/749/74917411.jpg	"Offering free WiFi and a garden, Alofok Alraheb furnished apartments is located in Al Aqiq, 35 km from Al Baha. Free private parking is available on site.  The accommodation is air conditioned and comes with a satellite flat-screen TV."	al-aqiq	Al Aqiq	7	1	1	
860516	Lavona 2 Hotel Apartments	King Saud Street. Opp. Fitness Time Center 	66251	Dammam	sa	-3091069	2	SAR	159			18	50.02252221	26.41968907	1	http://www.booking.com/hotel/sa/lavona-2.html	http://aff.bstatic.com/images/hotel/max500/252/25236381.jpg	Lavona 2 Hotel Apartments is located in Al Mikhlāf and offers self-catering accommodation. Free Wi-Fi access is available. King Fahd International Airport is a 10-minute drive away.	ad-dammam	Dammam	7	1	1	
1371130	Banker's Boutique	10 Sarah St.	3326311	Haifa	il	-780112	0	USD	94			5	34.99617759	32.82014964	1	http://www.booking.com/hotel/il/10-sarah.html	http://aff.bstatic.com/images/hotel/max500/612/61214461.jpg	"Featuring air conditioning, Banker's Boutique is situated in Haifa, 1.6 km from Haifa’s Municipal Theater. Haifa Port is 700 metres from the property. Free WiFi is featured throughout the property.  All units have a seating area."	haifa	Haifa	7	1	1	
1272266	Pundak guesthouse	odem st. 71	12948	Moshav Ramot	il	900040736	0	USD	80			4	35.66965731	32.84613735	1	http://www.booking.com/hotel/il/pundak-guesthouse.html	http://aff.bstatic.com/images/hotel/max500/614/61447428.jpg	"Offering a garden, Pundak guesthouse is set in Moshav Ramot, 2 km from Luna Gal - Water Park. The accommodation features a hot tub. Ha Yarden Park is 8 km from the property. Free private parking is available on site."	moshav-ramot	Moshav Ramot	7	1	1	
